order_id,order_date,user_id,category,product_name,quantity,weighted_price
1960,24/02/04,481,Clothing,Shirt,3,246.86
1960,24/02/04,481,Grains & Staples,Lentils,3,221.56
1960,24/02/04,481,Grains & Staples,Sugar,1,113.92
1960,24/02/04,481,Personal Care,Face Wash,1,454.11
1960,24/02/04,481,Stationery,Marker,1,119.45
1961,24/07/12,69,Electronics,Mixer Grinder,1,269.46
1961,24/07/12,69,Fruits & Vegetables,Onion,3,77.8
1961,24/07/12,69,Personal Care,Soap,1,464.76
1962,24/12/28,436,Grains & Staples,Rice,3,347.37
1962,24/12/28,436,Grains & Staples,Salt,2,440.06
1962,24/12/28,436,Grains & Staples,Spices,2,62.25
1962,24/12/28,436,Personal Care,Face Wash,1,353.44
1962,24/12/28,436,Snacks,Chips,3,421.71
1963,24/05/23,79,Bakery,Croissant,2,333.55
1963,24/05/23,79,Clothing,Shirt,1,216.07
1963,24/05/23,79,Fruits & Vegetables,Apple,1,150.65
1963,24/05/23,79,Grains & Staples,Salt,2,375.25
1963,24/05/23,79,Meat & Seafood,Prawns,2,59.15
1963,24/05/23,79,Snacks,Biscuits,1,128.39
1964,24/06/25,293,Dairy & Eggs,Yogurt,2,314.39
1964,24/06/25,293,Electronics,Earphones,3,299.3
1964,24/06/25,293,Electronics,Mixer Grinder,1,475.7
1964,24/06/25,293,Fruits & Vegetables,Tomato,1,32.59
1964,24/06/25,293,Personal Care,Soap,3,10.24
1964,24/06/25,293,Snacks,Biscuits,1,328.17
1964,24/06/25,293,Snacks,Popcorn,3,435.48
1965,24/07/10,415,Beverages,Juice,2,92.03
1965,24/07/10,415,Clothing,Saree,1,313.61
1965,24/07/10,415,Electronics,Phone Cover,3,113.32
1965,24/07/10,415,Fruits & Vegetables,Banana,5,282.94
1965,24/07/10,415,Personal Care,Soap,2,20.87
1965,24/07/10,415,Snacks,Biscuits,3,22.46
1966,24/12/28,464,Baby Care,Baby Food,3,44.4
1966,24/12/28,464,Dairy & Eggs,Cheese,3,420.21
1966,24/12/28,464,Fruits & Vegetables,Banana,3,369.31
1966,24/12/28,464,Stationery,Marker,3,264.53
1967,24/04/09,221,Beverages,Soda,2,253.87
1967,24/04/09,221,Electronics,Phone Cover,3,142.5
1967,24/04/09,221,Fruits & Vegetables,Banana,3,276.99
1967,24/04/09,221,Fruits & Vegetables,Carrot,3,153.64
1967,24/04/09,221,Grains & Staples,Pasta,2,448.33
1968,24/08/15,400,Beverages,Soda,3,202.61
1968,24/08/15,400,Fruits & Vegetables,Apple,2,278.04
1968,24/08/15,400,Fruits & Vegetables,Onion,2,77.13
1968,24/08/15,400,Meat & Seafood,Chicken Breast,1,409.42
1968,24/08/15,400,Personal Care,Shampoo,1,250.47
1968,24/08/15,400,Snacks,Popcorn,2,90.22
1968,24/08/15,400,Stationery,Pen,2,450.86
1969,24/02/13,335,Books,Educational Book,2,18.88
1969,24/02/13,335,Fruits & Vegetables,Spinach,2,470.91
1969,24/02/13,335,Grains & Staples,Lentils,1,440.2
1969,24/02/13,335,Household,Dishwashing Liquid,1,438.54
1970,24/10/25,438,Clothing,Dress,2,29.95
1970,24/10/25,438,Clothing,Saree,3,299.22
1970,24/10/25,438,Electronics,Electric Kettle,2,211.8
1970,24/10/25,438,Fruits & Vegetables,Banana,1,450.76
1970,24/10/25,438,Household,Dishwashing Liquid,3,257.1
1970,24/10/25,438,Meat & Seafood,Chicken Breast,1,193.02
1970,24/10/25,438,Stationery,Marker,1,40.1
1971,24/10/06,381,Bakery,Cookies,3,398.82
1971,24/10/06,381,Fruits & Vegetables,Apple,3,282.38
1971,24/10/06,381,Meat & Seafood,Chicken Breast,2,145.43
1972,24/11/18,91,Books,Fiction Book,2,359.68
1972,24/11/18,91,Dairy & Eggs,Cheese,2,290.7
1972,24/11/18,91,Fruits & Vegetables,Potato,1,343.65
1972,24/11/18,91,Personal Care,Soap,2,39.39
1973,24/01/13,208,Household,Floor Cleaner,2,344.08
1973,24/01/13,208,Meat & Seafood,Beef,1,152.55
1973,24/01/13,208,Stationery,Marker,3,261.49
1974,24/11/26,1,Beverages,Coffee,3,336.15
1974,24/11/26,1,Beverages,Juice,3,366.58
1974,24/11/26,1,Clothing,Jeans,2,456.13
1974,24/11/26,1,Dairy & Eggs,Butter,1,127.65
1974,24/11/26,1,Fruits & Vegetables,Tomato,2,176.81
1974,24/11/26,1,Personal Care,Toothpaste,1,190.38
1975,24/08/12,481,Bakery,Bread,3,174.57
1975,24/08/12,481,Dairy & Eggs,Eggs,3,112.26
1975,24/08/12,481,Household,Floor Cleaner,1,389.2
1976,24/10/30,232,Bakery,Croissant,2,363.23
1976,24/10/30,232,Books,Fiction Book,1,67.28
1976,24/10/30,232,Dairy & Eggs,Butter,3,151.68
1977,24/04/10,193,Bakery,Cake,1,44.75
1977,24/04/10,193,Electronics,Charger,2,496.13
1977,24/04/10,193,Household,Toilet Paper,3,24.57
1978,24/10/25,217,Books,Fiction Book,2,448.5
1978,24/10/25,217,Dairy & Eggs,Eggs,1,341.85
1978,24/10/25,217,Electronics,Charger,3,48.01
1978,24/10/25,217,Fruits & Vegetables,Apple,1,16.85
1978,24/10/25,217,Fruits & Vegetables,Potato,3,314.48
1978,24/10/25,217,Household,Floor Cleaner,1,491.73
1979,24/04/21,123,Baby Care,Diapers,2,89.02
1979,24/04/21,123,Household,Floor Cleaner,2,371.75
1979,24/04/21,123,Household,Toilet Paper,2,364.21
1979,24/04/21,123,Snacks,Chips,3,389.04
1980,24/02/11,170,Baby Care,Baby Food,3,182.59
1980,24/02/11,170,Bakery,Pastry,3,462.59
1980,24/02/11,170,Dairy & Eggs,Milk,3,495.68
1980,24/02/11,170,Dairy & Eggs,Yogurt,2,66.36
1980,24/02/11,170,Fruits & Vegetables,Onion,2,24.24
1980,24/02/11,170,Grains & Staples,Salt,3,122.18
1980,24/02/11,170,Household,Dishwashing Liquid,2,142.83
1981,24/07/06,169,Bakery,Croissant,5,179.104
1981,24/07/06,169,Grains & Staples,Rice,2,180.51
1981,24/07/06,169,Household,Toilet Paper,1,235.37
1982,24/01/27,181,Bakery,Croissant,1,415.56
1982,24/01/27,181,Beverages,Juice,1,203.88
1982,24/01/27,181,Electronics,Phone Cover,1,244.7
1982,24/01/27,181,Fruits & Vegetables,Banana,3,214.68
1982,24/01/27,181,Meat & Seafood,Fish,3,230.65
1982,24/01/27,181,Snacks,Chips,2,330.05
1982,24/01/27,181,Snacks,Popcorn,3,213.87
1983,24/03/04,14,Clothing,Saree,1,145.74
1983,24/03/04,14,Fruits & Vegetables,Carrot,3,106.33
1983,24/03/04,14,Snacks,Popcorn,3,106.17
1984,24/01/19,229,Clothing Accessories,Belt,1,47.65
1984,24/01/19,229,Electronics,Charger,2,447.59
1984,24/01/19,229,Fruits & Vegetables,Onion,2,313.45
1984,24/01/19,229,Grains & Staples,Spices,2,254.44
1984,24/01/19,229,Health & Wellness,Vitamins,2,212.72
1984,24/01/19,229,Household,Dishwashing Liquid,3,280.57
1985,24/12/18,355,Beverages,Coffee,1,299.47
1985,24/12/18,355,Beverages,Energy Drink,3,337.77
1985,24/12/18,355,Electronics,Electric Kettle,1,259.57
1985,24/12/18,355,Footwear,Shoes,2,424.94
1985,24/12/18,355,Fruits & Vegetables,Potato,2,497.12
1985,24/12/18,355,Meat & Seafood,Chicken Breast,1,466.16
1985,24/12/18,355,Snacks,Biscuits,3,43.66
1986,24/04/26,275,Beverages,Energy Drink,2,439.51
1986,24/04/26,275,Fruits & Vegetables,Carrot,1,309.43
1986,24/04/26,275,Grains & Staples,Salt,3,117.94
1987,24/12/03,100,Beverages,Coffee,3,448.99
1987,24/12/03,100,Dairy & Eggs,Butter,3,139.15
1987,24/12/03,100,Grains & Staples,Pasta,2,196.64
1987,24/12/03,100,Grains & Staples,Rice,2,224.19
1987,24/12/03,100,Household,Tissue,3,258.72
1988,24/12/20,257,Footwear,Shoes,3,332.5
1988,24/12/20,257,Fruits & Vegetables,Onion,2,496.77
1988,24/12/20,257,Grains & Staples,Cooking Oil,2,42.57
1988,24/12/20,257,Grains & Staples,Spices,2,36.53
1988,24/12/20,257,Stationery,Pen,2,393.81
1989,24/06/26,334,Beverages,Juice,1,159.62
1989,24/06/26,334,Clothing,Shirt,2,285.56
1989,24/06/26,334,Fruits & Vegetables,Potato,2,460.39
1989,24/06/26,334,Personal Care,Soap,3,462.72
1990,24/11/26,467,Baby Care,Baby Food,2,204.33
1990,24/11/26,467,Fruits & Vegetables,Banana,1,44.27
1990,24/11/26,467,Grains & Staples,Cooking Oil,1,296.46
1991,24/11/02,418,Baby Care,Baby Food,2,160.98
1991,24/11/02,418,Baby Care,Diapers,2,18.22
1991,24/11/02,418,Bakery,Pastry,2,87.08
1992,24/02/24,27,Bakery,Croissant,1,111.71
1992,24/02/24,27,Beverages,Tea,1,254.14
1992,24/02/24,27,Books,Educational Book,3,59.01
1992,24/02/24,27,Clothing,Shirt,3,39.52
1992,24/02/24,27,Household,Dishwashing Liquid,3,335.27
1992,24/02/24,27,Personal Care,Face Wash,2,293.3
1992,24/02/24,27,Stationery,Notebook,2,467.31
1993,24/02/14,144,Bakery,Cake,1,308.01
1993,24/02/14,144,Beverages,Soda,1,425.87
1993,24/02/14,144,Books,Educational Book,3,129.69
1993,24/02/14,144,Clothing,Saree,1,124.98
1993,24/02/14,144,Electronics,Earphones,1,121.7
1993,24/02/14,144,Stationery,Marker,1,433.66
1994,24/03/19,202,Electronics,Charger,3,260.04
1994,24/03/19,202,Electronics,Phone Cover,3,75.79
1994,24/03/19,202,Meat & Seafood,Prawns,3,436.06
1995,24/09/04,56,Bakery,Croissant,2,58.01
1995,24/09/04,56,Books,Educational Book,3,459
1995,24/09/04,56,Fruits & Vegetables,Potato,2,320.45
1995,24/09/04,56,Grains & Staples,Sugar,2,412.13
1995,24/09/04,56,Household,Tissue,1,497.22
1995,24/09/04,56,Meat & Seafood,Beef,3,10.68
1995,24/09/04,56,Personal Care,Face Wash,3,247.25
1996,24/11/13,493,Baby Care,Baby Food,2,399.55
1996,24/11/13,493,Dairy & Eggs,Butter,3,186.9
1996,24/11/13,493,Fruits & Vegetables,Onion,2,79.95
1996,24/11/13,493,Fruits & Vegetables,Tomato,1,49.35
1996,24/11/13,493,Grains & Staples,Sugar,2,225.28
1996,24/11/13,493,Snacks,Popcorn,3,149.77
1997,24/11/13,40,Beverages,Soda,3,365.39
1997,24/11/13,40,Books,Educational Book,2,144.72
1997,24/11/13,40,Clothing,Dress,3,273.92
1997,24/11/13,40,Footwear,Shoes,2,266.86
1997,24/11/13,40,Fruits & Vegetables,Banana,4,268.31
1998,24/10/18,93,Beverages,Soda,2,172.24
1998,24/10/18,93,Books,Educational Book,3,63.55
1998,24/10/18,93,Electronics,Charger,2,356.38
1998,24/10/18,93,Electronics,Earphones,3,195.96
1998,24/10/18,93,Health & Wellness,Vitamins,1,436.41
1998,24/10/18,93,Meat & Seafood,Fish,3,443.33
1998,24/10/18,93,Snacks,Chocolate,2,22.53
1999,24/10/15,225,Clothing Accessories,Belt,2,144.3
1999,24/10/15,225,Fruits & Vegetables,Banana,1,67.02
1999,24/10/15,225,Fruits & Vegetables,Onion,3,424.15
1999,24/10/15,225,Grains & Staples,Salt,3,431.36
1999,24/10/15,225,Grains & Staples,Spices,1,240.45
1999,24/10/15,225,Personal Care,Shampoo,2,195.13
2000,24/07/09,496,Bakery,Croissant,2,49.7
2000,24/07/09,496,Beverages,Coffee,1,191.74
2000,24/07/09,496,Fruits & Vegetables,Onion,2,252.1
2000,24/07/09,496,Grains & Staples,Spices,3,317.21
2000,24/07/09,496,Health & Wellness,Vitamins,2,96.69
2000,24/07/09,496,Snacks,Popcorn,3,302.91
2001,24/12/18,425,Bakery,Cake,1,437.94
2001,24/12/18,425,Electronics,Electric Kettle,1,391.62
2001,24/12/18,425,Personal Care,Face Wash,2,81.59
2001,24/12/18,425,Personal Care,Soap,2,97.56
2001,24/12/18,425,Snacks,Biscuits,2,173.26
2002,24/08/17,185,Baby Care,Diapers,3,316.54
2002,24/08/17,185,Household,Tissue,2,492.37
2002,24/08/17,185,Snacks,Chips,3,444.8
2003,24/05/03,189,Beverages,Juice,2,266.74
2003,24/05/03,189,Meat & Seafood,Prawns,2,211.41
2003,24/05/03,189,Stationery,Notebook,2,189.2
2004,24/02/10,224,Bakery,Cake,1,194.22
2004,24/02/10,224,Bakery,Cookies,3,280.94
2004,24/02/10,224,Bakery,Pastry,3,77.29
2004,24/02/10,224,Dairy & Eggs,Cheese,2,403.02
2004,24/02/10,224,Footwear,Shoes,1,102.23
2004,24/02/10,224,Grains & Staples,Salt,2,346.69
2004,24/02/10,224,Meat & Seafood,Fish,3,264.5
2005,24/08/27,189,Books,Fiction Book,3,471.48
2005,24/08/27,189,Clothing Accessories,Belt,1,464.4
2005,24/08/27,189,Dairy & Eggs,Eggs,1,449.97
2005,24/08/27,189,Electronics,Charger,3,229.9
2005,24/08/27,189,Electronics,Earphones,2,29.2
2005,24/08/27,189,Health & Wellness,Vitamins,3,175.8
2005,24/08/27,189,Household,Dishwashing Liquid,2,348.17
2006,24/05/25,247,Bakery,Pastry,2,457.26
2006,24/05/25,247,Electronics,Earphones,3,88.85
2006,24/05/25,247,Grains & Staples,Lentils,2,278.41
2006,24/05/25,247,Grains & Staples,Spices,1,200
2006,24/05/25,247,Stationery,Notebook,2,41.5
2007,24/12/23,291,Baby Care,Baby Food,3,400.3
2007,24/12/23,291,Dairy & Eggs,Eggs,1,130.33
2007,24/12/23,291,Dairy & Eggs,Milk,3,11.98
2007,24/12/23,291,Fruits & Vegetables,Banana,3,263.18
2007,24/12/23,291,Fruits & Vegetables,Carrot,3,227.84
2007,24/12/23,291,Grains & Staples,Pasta,1,250.98
2007,24/12/23,291,Meat & Seafood,Chicken Breast,2,228.49
2008,24/11/19,291,Books,Fiction Book,3,351.87
2008,24/11/19,291,Clothing,Jeans,3,177.92
2008,24/11/19,291,Dairy & Eggs,Yogurt,1,158.23
2008,24/11/19,291,Household,Tissue,3,132.98
2009,24/12/10,60,Bakery,Cake,1,329.73
2009,24/12/10,60,Bakery,Pastry,1,121.18
2009,24/12/10,60,Beverages,Coffee,3,436.36
2009,24/12/10,60,Clothing,Saree,3,403.62
2009,24/12/10,60,Grains & Staples,Rice,1,139.57
2009,24/12/10,60,Meat & Seafood,Prawns,2,146.62
2009,24/12/10,60,Stationery,Notebook,1,26.16
2010,24/03/10,22,Beverages,Soda,1,58.91
2010,24/03/10,22,Fruits & Vegetables,Banana,2,309.14
2010,24/03/10,22,Fruits & Vegetables,Onion,3,245
2010,24/03/10,22,Fruits & Vegetables,Potato,1,169.23
2010,24/03/10,22,Grains & Staples,Lentils,1,430.39
2010,24/03/10,22,Grains & Staples,Wheat Flour,2,40.23
2011,24/08/30,167,Bakery,Pastry,3,111.25
2011,24/08/30,167,Household,Dishwashing Liquid,3,120.96
2011,24/08/30,167,Snacks,Chips,6,263.13
2012,24/08/17,62,Baby Care,Baby Food,2,287.01
2012,24/08/17,62,Bakery,Pastry,1,133.28
2012,24/08/17,62,Clothing,Saree,1,31.33
2012,24/08/17,62,Grains & Staples,Cooking Oil,1,431.99
2012,24/08/17,62,Health & Wellness,Vitamins,2,101.31
2012,24/08/17,62,Meat & Seafood,Fish,3,217.48
2013,24/10/01,376,Bakery,Croissant,2,365.38
2013,24/10/01,376,Beverages,Soda,3,484.47
2013,24/10/01,376,Electronics,Phone Cover,2,464.12
2013,24/10/01,376,Fruits & Vegetables,Potato,1,435.95
2013,24/10/01,376,Grains & Staples,Spices,3,74.06
2014,24/07/16,373,Baby Care,Diapers,2,136.58
2014,24/07/16,373,Beverages,Soda,1,36.35
2014,24/07/16,373,Fruits & Vegetables,Spinach,1,373.48
2014,24/07/16,373,Grains & Staples,Lentils,1,320.74
2015,24/05/13,147,Baby Care,Baby Food,1,238.83
2015,24/05/13,147,Clothing Accessories,Belt,3,306.87
2015,24/05/13,147,Fruits & Vegetables,Orange,2,241.55
2015,24/05/13,147,Fruits & Vegetables,Potato,2,254.1
2015,24/05/13,147,Grains & Staples,Cooking Oil,3,432.79
2015,24/05/13,147,Grains & Staples,Wheat Flour,3,327.72
2016,24/03/05,190,Bakery,Cookies,2,297.37
2016,24/03/05,190,Beverages,Energy Drink,3,86.89
2016,24/03/05,190,Beverages,Tea,2,401.81
2016,24/03/05,190,Electronics,Earphones,1,50.53
2016,24/03/05,190,Fruits & Vegetables,Banana,2,329.96
2016,24/03/05,190,Grains & Staples,Spices,1,473.39
2016,24/03/05,190,Personal Care,Face Wash,3,234.43
2017,24/02/23,494,Baby Care,Diapers,1,370.17
2017,24/02/23,494,Books,Educational Book,3,450.2
2017,24/02/23,494,Clothing Accessories,Belt,2,409.76
2017,24/02/23,494,Dairy & Eggs,Milk,1,83.64
2017,24/02/23,494,Meat & Seafood,Beef,3,86.69
2018,24/05/12,144,Clothing,Dress,1,222.17
2018,24/05/12,144,Electronics,Electric Kettle,2,450
2018,24/05/12,144,Fruits & Vegetables,Banana,2,406.23
2019,24/10/12,440,Dairy & Eggs,Butter,2,498.79
2019,24/10/12,440,Dairy & Eggs,Yogurt,2,108.7
2019,24/10/12,440,Fruits & Vegetables,Onion,1,209.85
2019,24/10/12,440,Grains & Staples,Salt,2,252.24
2019,24/10/12,440,Household,Detergent,1,81.96
2019,24/10/12,440,Personal Care,Face Wash,2,426.79
2019,24/10/12,440,Personal Care,Soap,1,291.1
2020,24/10/29,388,Bakery,Cookies,3,211.52
2020,24/10/29,388,Books,Fiction Book,2,487.12
2020,24/10/29,388,Dairy & Eggs,Cheese,2,111.06
2020,24/10/29,388,Grains & Staples,Lentils,1,278.99
2020,24/10/29,388,Grains & Staples,Sugar,3,393.52
2021,24/10/10,393,Bakery,Pastry,3,213.53
2021,24/10/10,393,Books,Educational Book,3,493.85
2021,24/10/10,393,Grains & Staples,Rice,3,492.01
2021,24/10/10,393,Grains & Staples,Wheat Flour,1,12.7
2021,24/10/10,393,Household,Toilet Paper,2,22.27
2021,24/10/10,393,Meat & Seafood,Fish,1,198.3
2022,24/07/06,352,Fruits & Vegetables,Spinach,3,469.14
2022,24/07/06,352,Health & Wellness,Pain Reliever,3,29.47
2022,24/07/06,352,Snacks,Chips,3,27.09
2023,24/10/25,168,Beverages,Energy Drink,3,257.88
2023,24/10/25,168,Clothing,Shirt,1,469.58
2023,24/10/25,168,Dairy & Eggs,Cheese,1,398.99
2023,24/10/25,168,Fruits & Vegetables,Potato,1,257.7
2023,24/10/25,168,Stationery,Marker,3,410.28
2023,24/10/25,168,Stationery,Notebook,2,395.32
2024,24/10/15,317,Bakery,Cookies,1,308.16
2024,24/10/15,317,Beverages,Soda,2,410.08
2024,24/10/15,317,Electronics,Mixer Grinder,3,29.92
2024,24/10/15,317,Snacks,Biscuits,3,114
2024,24/10/15,317,Stationery,Notebook,2,427.36
2025,24/02/04,78,Clothing Accessories,Belt,1,76.88
2025,24/02/04,78,Fruits & Vegetables,Potato,3,318.02
2025,24/02/04,78,Household,Detergent,2,148.6
2025,24/02/04,78,Meat & Seafood,Prawns,2,306.92
2025,24/02/04,78,Personal Care,Shampoo,1,304.05
2026,24/06/12,392,Beverages,Energy Drink,1,383.19
2026,24/06/12,392,Beverages,Tea,1,408.33
2026,24/06/12,392,Dairy & Eggs,Milk,1,232.7
2026,24/06/12,392,Fruits & Vegetables,Spinach,3,211.77
2026,24/06/12,392,Personal Care,Toothpaste,2,278.87
2027,24/12/30,286,Bakery,Cookies,3,247.3
2027,24/12/30,286,Clothing,Jeans,3,47.91
2027,24/12/30,286,Electronics,Mixer Grinder,1,45.41
2027,24/12/30,286,Grains & Staples,Pasta,2,452.07
2027,24/12/30,286,Household,Toilet Paper,3,331
2027,24/12/30,286,Meat & Seafood,Prawns,1,194.5
2027,24/12/30,286,Personal Care,Shampoo,2,115.82
2028,24/04/09,163,Grains & Staples,Wheat Flour,2,243.02
2028,24/04/09,163,Household,Toilet Paper,1,217.78
2028,24/04/09,163,Meat & Seafood,Chicken Breast,1,406.35
2028,24/04/09,163,Snacks,Popcorn,1,357.07
2029,24/01/17,86,Bakery,Pastry,2,313.14
2029,24/01/17,86,Fruits & Vegetables,Carrot,2,229.62
2029,24/01/17,86,Personal Care,Toothpaste,1,167.83
2029,24/01/17,86,Snacks,Chocolate,3,464.15
2030,24/03/30,259,Baby Care,Baby Food,1,192.36
2030,24/03/30,259,Books,Educational Book,2,245.03
2030,24/03/30,259,Grains & Staples,Sugar,2,310.11
2031,24/02/22,204,Dairy & Eggs,Yogurt,3,295.4
2031,24/02/22,204,Fruits & Vegetables,Tomato,2,471.36
2031,24/02/22,204,Grains & Staples,Spices,2,123.77
2031,24/02/22,204,Household,Tissue,1,202.73
2031,24/02/22,204,Personal Care,Toothpaste,1,146.03
2032,24/01/26,87,Grains & Staples,Pasta,1,114.68
2032,24/01/26,87,Household,Tissue,3,120.45
2032,24/01/26,87,Household,Toilet Paper,3,297.01
2033,24/07/20,493,Beverages,Coffee,1,320.05
2033,24/07/20,493,Beverages,Juice,3,100.96
2033,24/07/20,493,Beverages,Tea,3,87.4
2033,24/07/20,493,Electronics,Earphones,3,429.51
2033,24/07/20,493,Electronics,Mixer Grinder,1,126.54
2033,24/07/20,493,Grains & Staples,Cooking Oil,2,325.12
2034,24/11/26,99,Beverages,Tea,1,423.82
2034,24/11/26,99,Dairy & Eggs,Eggs,2,454.9
2034,24/11/26,99,Grains & Staples,Salt,4,359.2025
2034,24/11/26,99,Household,Toilet Paper,2,262.38
2035,24/12/03,462,Bakery,Bread,2,210.33
2035,24/12/03,462,Beverages,Soda,3,250.98
2035,24/12/03,462,Electronics,Phone Cover,2,428.05
2035,24/12/03,462,Fruits & Vegetables,Carrot,1,22.48
2035,24/12/03,462,Grains & Staples,Rice,2,198.26
2035,24/12/03,462,Snacks,Chocolate,3,499.31
2036,24/08/26,52,Bakery,Bread,2,106.3
2036,24/08/26,52,Beverages,Tea,3,441.63
2036,24/08/26,52,Grains & Staples,Salt,3,104.66
2036,24/08/26,52,Health & Wellness,Pain Reliever,2,289.18
2037,24/10/05,182,Dairy & Eggs,Butter,3,175.27
2037,24/10/05,182,Fruits & Vegetables,Onion,2,422.15
2037,24/10/05,182,Fruits & Vegetables,Tomato,1,462.99
2037,24/10/05,182,Household,Toilet Paper,2,478.92
2037,24/10/05,182,Snacks,Chips,3,24.83
2038,24/02/22,7,Bakery,Croissant,2,244.02
2038,24/02/22,7,Dairy & Eggs,Eggs,2,167.25
2038,24/02/22,7,Dairy & Eggs,Milk,1,248.89
2038,24/02/22,7,Dairy & Eggs,Yogurt,2,493.28
2038,24/02/22,7,Meat & Seafood,Prawns,1,141.63
2039,24/11/20,489,Beverages,Soda,3,192.58
2039,24/11/20,489,Beverages,Tea,1,435.67
2039,24/11/20,489,Dairy & Eggs,Cheese,1,389.48
2039,24/11/20,489,Grains & Staples,Salt,3,146.69
2039,24/11/20,489,Personal Care,Soap,2,19.51
2040,24/04/13,332,Bakery,Bread,3,64.09
2040,24/04/13,332,Bakery,Cake,2,434.56
2040,24/04/13,332,Electronics,Mixer Grinder,2,322.89
2040,24/04/13,332,Fruits & Vegetables,Carrot,1,82.33
2040,24/04/13,332,Grains & Staples,Pasta,2,79.62
2040,24/04/13,332,Stationery,Marker,2,96.6
2041,24/10/23,212,Bakery,Cake,1,140.68
2041,24/10/23,212,Clothing,Dress,2,385.73
2041,24/10/23,212,Dairy & Eggs,Yogurt,1,101.09
2041,24/10/23,212,Electronics,Charger,1,278.68
2041,24/10/23,212,Grains & Staples,Rice,2,383.54
2041,24/10/23,212,Household,Floor Cleaner,4,363.125
2042,24/03/19,207,Beverages,Energy Drink,3,349.82
2042,24/03/19,207,Clothing Accessories,Belt,2,52.39
2042,24/03/19,207,Dairy & Eggs,Milk,2,276.21
2042,24/03/19,207,Grains & Staples,Pasta,3,441.53
2042,24/03/19,207,Stationery,Pen,2,63.18
2043,24/05/25,473,Bakery,Cookies,1,96.55
2043,24/05/25,473,Grains & Staples,Spices,3,352.07
2043,24/05/25,473,Personal Care,Toothpaste,3,277.92
2044,24/02/11,480,Baby Care,Diapers,2,130.01
2044,24/02/11,480,Clothing,Saree,1,447.17
2044,24/02/11,480,Fruits & Vegetables,Spinach,3,109.99
2044,24/02/11,480,Grains & Staples,Wheat Flour,3,396.45
2044,24/02/11,480,Snacks,Popcorn,3,82.89
2045,24/04/26,26,Beverages,Energy Drink,2,70.96
2045,24/04/26,26,Beverages,Tea,5,165.126
2045,24/04/26,26,Clothing,Saree,2,163.82
2045,24/04/26,26,Household,Dishwashing Liquid,2,467.45
2045,24/04/26,26,Meat & Seafood,Prawns,3,372.29
2045,24/04/26,26,Personal Care,Soap,1,426.67
2046,24/09/03,248,Beverages,Juice,2,106.8
2046,24/09/03,248,Fruits & Vegetables,Carrot,2,286.78
2046,24/09/03,248,Grains & Staples,Cooking Oil,3,169.55
2046,24/09/03,248,Meat & Seafood,Chicken Breast,1,83.95
2046,24/09/03,248,Meat & Seafood,Prawns,2,490.43
2047,24/06/21,447,Baby Care,Diapers,3,138.6033333
2047,24/06/21,447,Bakery,Cake,3,474.84
2047,24/06/21,447,Bakery,Cookies,1,260.56
2047,24/06/21,447,Clothing,Jeans,3,415.24
2047,24/06/21,447,Electronics,Charger,2,188.41
2048,24/10/04,18,Baby Care,Diapers,1,64.64
2048,24/10/04,18,Bakery,Bread,3,464.91
2048,24/10/04,18,Clothing,Jeans,1,330.92
2048,24/10/04,18,Dairy & Eggs,Yogurt,1,284.51
2048,24/10/04,18,Fruits & Vegetables,Potato,3,349.54
2048,24/10/04,18,Meat & Seafood,Chicken Breast,2,161.11
2049,24/05/15,287,Clothing,Jeans,2,271.24
2049,24/05/15,287,Health & Wellness,Vitamins,3,193.99
2049,24/05/15,287,Meat & Seafood,Beef,1,56.56
2049,24/05/15,287,Meat & Seafood,Fish,2,257.96
2049,24/05/15,287,Stationery,Marker,3,266.85
2050,24/12/22,131,Bakery,Bread,3,31.29
2050,24/12/22,131,Bakery,Cookies,3,128.34
2050,24/12/22,131,Fruits & Vegetables,Banana,2,185.38
2051,24/06/18,40,Books,Educational Book,2,477.06
2051,24/06/18,40,Fruits & Vegetables,Orange,1,340.48
2051,24/06/18,40,Grains & Staples,Salt,3,497.83
2051,24/06/18,40,Household,Dishwashing Liquid,2,188.81
2051,24/06/18,40,Personal Care,Shampoo,3,201.64
2051,24/06/18,40,Snacks,Popcorn,1,166.97
2052,24/02/16,241,Beverages,Coffee,4,223.8875
2052,24/02/16,241,Beverages,Tea,3,371.02
2052,24/02/16,241,Clothing,Shirt,2,403.75
2052,24/02/16,241,Fruits & Vegetables,Apple,3,416.01
2052,24/02/16,241,Grains & Staples,Wheat Flour,2,219.44
2052,24/02/16,241,Health & Wellness,Pain Reliever,2,66.79
2053,24/02/18,495,Clothing,Jeans,2,328.37
2053,24/02/18,495,Electronics,Mixer Grinder,3,56.91
2053,24/02/18,495,Footwear,Shoes,1,156.47
2053,24/02/18,495,Health & Wellness,Pain Reliever,2,448.05
2053,24/02/18,495,Stationery,Marker,2,488.76
2054,24/03/20,175,Bakery,Cookies,3,126.64
2054,24/03/20,175,Dairy & Eggs,Eggs,1,37.38
2054,24/03/20,175,Electronics,Mixer Grinder,3,84.01
2054,24/03/20,175,Fruits & Vegetables,Spinach,1,244.94
2054,24/03/20,175,Snacks,Biscuits,1,98.83
2055,24/09/03,75,Fruits & Vegetables,Banana,2,218.94
2055,24/09/03,75,Fruits & Vegetables,Spinach,2,271.16
2055,24/09/03,75,Snacks,Chips,2,56.41
2056,24/12/04,2,Bakery,Croissant,1,490.74
2056,24/12/04,2,Footwear,Shoes,3,491.39
